time,年,月,日,小时,分钟,秒,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
1552661231,2019,3,15,22,47,11,14.3,85,992.6,82,990.8,14.5
1552661292,2019,3,15,22,48,12,14.3,85,992.8,82,991,14.5
1552661349,2019,3,15,22,49,9,,,,82,991,14.5
1552661350,2019,3,15,22,49,10,14.3,85,992.8,,,
1552661409,2019,3,15,22,50,9,14.3,85,992.6,83,991,14.5
1552661472,2019,3,15,22,51,12,14.3,85,930.1,83,991,14.5
1552661533,2019,3,15,22,52,13,14.3,85,992.4,83,991,14.5
1552661594,2019,3,15,22,53,14,14.3,85,992.7,83,991.1,14.4
1552661653,2019,3,15,22,54,13,14.3,85,992.9,83,991.1,14.4
1552661712,2019,3,15,22,55,12,14.3,85,992.6,83,991.1,14.4
1552661772,2019,3,15,22,56,12,14.3,85,992.8,83,991.4,14.5
1552661833,2019,3,15,22,57,13,,,,83,991.1,14.5
1552661837,2019,3,15,22,57,17,14.3,85,992.3,,,
1552661890,2019,3,15,22,58,10,14.3,85,993.1,83,991.1,14.5
1552661953,2019,3,15,22,59,13,14.2,85,993,83,991.1,14.5
1552662012,2019,3,15,23,0,12,14.2,85,993.2,83,991.1,14.5
1552662070,2019,3,15,23,1,10,14.1,85,993,83,991.4,14.5
1552662133,2019,3,15,23,2,13,14.1,85,993,83,991.1,14.5
1552662192,2019,3,15,23,3,12,14.1,86,928.8,83,991.1,14.5
1552662252,2019,3,15,23,4,12,14.1,86,993,83,991.1,14.5
1552662312,2019,3,15,23,5,12,14.1,86,991.4,83,991.1,14.5
1552662374,2019,3,15,23,6,14,14.1,86,991.1,84,991.1,14.5
1552662433,2019,3,15,23,7,13,14,86,991.4,84,990.9,14.4
1552662492,2019,3,15,23,8,12,14,87,991.4,84,991.1,14.4
1552662552,2019,3,15,23,9,12,14.1,87,991.3,84,991.1,14.4
1552662615,2019,3,15,23,10,15,14.1,86,991,84,991.1,14.4
1552662674,2019,3,15,23,11,14,14.1,86,991.3,84,991.1,14.5
1552662733,2019,3,15,23,12,13,14.1,86,993.3,84,991.1,14.5
1552662793,2019,3,15,23,13,13,14.1,86,993,84,991.1,14.5
1552662855,2019,3,15,23,14,15,14.1,86,991.4,84,991.1,14.5
1552662911,2019,3,15,23,15,11,14.1,86,928.9,84,991.1,14.5
1552662972,2019,3,15,23,16,12,14.2,86,991.4,84,991.1,14.5
1552663033,2019,3,15,23,17,13,14.2,86,993.3,84,991.1,14.5
1552663093,2019,3,15,23,18,13,14.2,86,977.5,84,991.1,14.4
1552663152,2019,3,15,23,19,12,14.2,86,992.6,84,991.1,14.4
1552663215,2019,3,15,23,20,15,14.2,86,992.6,84,991.1,14.4
1552663272,2019,3,15,23,21,12,14.2,86,992.6,84,991.1,14.4
1552663333,2019,3,15,23,22,13,14.2,86,992.6,84,991.1,14.4
1552663394,2019,3,15,23,23,14,14.2,86,992.6,84,991.4,14.4
1552663457,2019,3,15,23,24,17,14.2,86,992.6,84,991.1,14.4
1552663516,2019,3,15,23,25,16,14.2,86,992.6,85,991.2,14.4
1552663576,2019,3,15,23,26,16,14.2,86,992.6,85,991.5,14.4
1552663632,2019,3,15,23,27,12,14.2,86,414.8,85,991.5,14.4
1552663695,2019,3,15,23,28,15,14.2,86,992.8,85,991.3,14.4
1552663757,2019,3,15,23,29,17,14.2,86,992.8,85,991.3,14.4
1552663817,2019,3,15,23,30,17,14.2,86,993,85,991.3,14.4
1552663877,2019,3,15,23,31,17,14.1,86,993.4,85,991.5,14.3
1552663935,2019,3,15,23,32,15,14.2,86,993.5,84,991.6,14.3
1552663994,2019,3,15,23,33,14,14.2,86,993.3,85,991.6,14.3
1552664055,2019,3,15,23,34,15,,,,85,991.8,14.3
1552664058,2019,3,15,23,34,18,14.2,86,993.3,,,
1552664116,2019,3,15,23,35,16,14.2,86,993.4,85,991.6,14.3
1552664174,2019,3,15,23,36,14,14.2,86,992.8,84,991.6,14.3
1552664234,2019,3,15,23,37,14,14.2,86,992.9,85,991.6,14.3
1552664297,2019,3,15,23,38,17,14.2,86,993.2,85,991.6,14.3
1552664356,2019,3,15,23,39,16,14.1,86,992.5,85,991.7,14.3
1552664416,2019,3,15,23,40,16,14.1,87,993.4,85,991.7,14.3
1552664475,2019,3,15,23,41,15,14.1,87,977.3,85,991.7,14.3
1552664534,2019,3,15,23,42,14,14.1,87,993,85,991.7,14.3
1552664599,2019,3,15,23,43,19,14.1,87,993.5,85,991.8,14.3
1552664655,2019,3,15,23,44,15,14,87,993,85,992,14.3
1552664717,2019,3,15,23,45,17,14,87,993.5,85,992,14.3
1552664774,2019,3,15,23,46,14,14.1,87,993.3,85,991.8,14.3
1552664835,2019,3,15,23,47,15,14.1,87,991.1,85,992,14.2
1552664898,2019,3,15,23,48,18,14,87,991.4,85,992,14.2
1552664958,2019,3,15,23,49,18,14,87,991.2,85,992,14.2
1552665016,2019,3,15,23,50,16,14,87,991.1,85,991.9,14.2
1552665076,2019,3,15,23,51,16,14,87,991.4,85,991.9,14.2
1552665135,2019,3,15,23,52,15,14,88,991.4,85,991.9,14.2
1552665196,2019,3,15,23,53,16,,,,85,991.9,14.2
1552665199,2019,3,15,23,53,19,13.9,88,991.1,,,
1552665257,2019,3,15,23,54,17,13.9,88,981.2,86,992,14.1
1552665315,2019,3,15,23,55,15,,,,86,992.2,14.2
1552665316,2019,3,15,23,55,16,13.9,88,991.6,,,
1552665379,2019,3,15,23,56,19,14,88,977.7,86,992.2,14.2
1552665439,2019,3,15,23,57,19,14,87,991.4,86,992.4,14.2
1552665500,2019,3,15,23,58,20,14,87,992,86,992.5,14.2
1552665559,2019,3,15,23,59,19,14,87,991.4,86,992.3,14.2
1552665609,2019,3,16,0,0,9,13.6,90,934.1,83,995.9,14.5
1552665668,2019,3,16,0,1,8,13.6,90,996.7,83,996.1,14.6
1552665727,2019,3,16,0,2,7,13.5,90,996.5,83,995.8,14.6
1552665788,2019,3,16,0,3,8,13.5,89,996.7,83,995.8,14.6
1552665848,2019,3,16,0,4,8,13.5,89,997.1,83,995.8,14.5
1552665909,2019,3,16,0,5,9,13.5,89,996.7,83,995.8,14.5
1552665969,2019,3,16,0,6,9,13.6,90,996.7,83,995.8,14.5
1552666030,2019,3,16,0,7,10,13.6,90,996.4,83,995.6,14.5
1552666088,2019,3,16,0,8,8,13.7,90,996.6,83,995.7,14.6
1552666148,2019,3,16,0,9,8,13.7,90,996.4,83,995.7,14.6
1552666211,2019,3,16,0,10,11,13.7,90,996.2,83,995.7,14.5
1552666271,2019,3,16,0,11,11,13.7,90,996.3,83,995.7,14.5
1552666329,2019,3,16,0,12,9,13.7,90,982.5,83,995.4,14.5
1552666388,2019,3,16,0,13,8,13.7,90,997.9,83,995.4,14.5
1552666450,2019,3,16,0,14,10,13.7,89,998.1,83,995.5,14.5
1552666509,2019,3,16,0,15,9,13.7,89,997.5,83,995.3,14.5
1552666570,2019,3,16,0,16,10,13.7,89,997.8,83,995.5,14.5
1552666629,2019,3,16,0,17,9,13.7,89,997.6,83,995.5,14.5
1552666692,2019,3,16,0,18,12,13.7,89,997.6,83,995.5,14.5
1552666752,2019,3,16,0,19,12,13.7,88,997.9,83,995.5,14.5
1552666811,2019,3,16,0,20,11,13.7,89,997.7,83,995.4,14.6
1552666871,2019,3,16,0,21,11,13.7,89,996,83,995.2,14.6
1552666929,2019,3,16,0,22,9,13.8,89,997.7,83,995.1,14.6
1552666990,2019,3,16,0,23,10,13.7,89,995.7,83,995.2,14.6
1552667052,2019,3,16,0,24,12,13.7,90,1080.3,83,994.9,14.6
1552667113,2019,3,16,0,25,13,13.7,90,997.6,83,995.1,14.6
1552667173,2019,3,16,0,26,13,13.7,90,996.1,83,994.9,14.6
1552667233,2019,3,16,0,27,13,13.7,89,997.7,83,995.1,14.6
1552667290,2019,3,16,0,28,10,13.7,89,997.7,83,994.9,14.6
1552667349,2019,3,16,0,29,9,13.7,89,997.6,83,995.1,14.5
1552667411,2019,3,16,0,30,11,13.7,88,997.4,83,995.1,14.5
1552667472,2019,3,16,0,31,12,13.7,87,997.7,83,994.9,14.5
1552667531,2019,3,16,0,32,11,13.7,88,997.5,83,995.2,14.5
1552667593,2019,3,16,0,33,13,13.7,88,997.7,83,995,14.5
1552667652,2019,3,16,0,34,12,13.7,89,995.6,83,995,14.5
1552667712,2019,3,16,0,35,12,13.7,89,995.8,83,995,14.5
1552667771,2019,3,16,0,36,11,13.7,88,997.6,83,995.2,14.5
1552667839,2019,3,16,0,37,19,13.7,88,997.7,83,995.3,14.5
1552667894,2019,3,16,0,38,14,13.7,89,997.3,83,995,14.5
1552667953,2019,3,16,0,39,13,13.8,89,934.7,83,995.3,14.5
1552668014,2019,3,16,0,40,14,13.8,89,997.4,83,995.1,14.5
1552668074,2019,3,16,0,41,14,13.8,89,997.4,83,995.3,14.5
1552668131,2019,3,16,0,42,11,13.8,88,997.4,83,995.1,14.5
1552668191,2019,3,16,0,43,11,13.8,88,997.4,84,995.1,14.5
1552668252,2019,3,16,0,44,12,13.7,88,995.6,84,995.1,14.4
1552668314,2019,3,16,0,45,14,13.7,87,997.5,84,995.2,14.5
1552668373,2019,3,16,0,46,13,13.6,88,995.7,84,994.9,14.5
1552668433,2019,3,16,0,47,13,13.7,89,995.5,83,994.9,14.5
1552668492,2019,3,16,0,48,12,13.6,89,995.5,83,995.1,14.5
1552668553,2019,3,16,0,49,13,13.6,89,995.4,83,995.1,14.5
1552668611,2019,3,16,0,50,11,13.6,89,995.9,83,994.9,14.5
1552668673,2019,3,16,0,51,13,13.6,89,995.8,83,994.9,14.5
1552668732,2019,3,16,0,52,12,13.6,89,995.6,83,995,14.5
1552668794,2019,3,16,0,53,14,13.6,90,995.6,83,995,14.5
1552668852,2019,3,16,0,54,12,13.7,90,995.9,83,995,14.5
1552668915,2019,3,16,0,55,15,13.7,90,995.5,83,995,14.5
1552668973,2019,3,16,0,56,13,13.6,89,995.3,83,994.7,14.5
1552669032,2019,3,16,0,57,12,13.6,88,995.6,83,994.7,14.5
1552669095,2019,3,16,0,58,15,13.5,88,995.9,83,995.1,14.5
1552669153,2019,3,16,0,59,13,13.5,88,995.5,83,994.8,14.4
1552669222,2019,3,16,1,0,22,13.5,88,990.8,85,990.5,14
1552669283,2019,3,16,1,1,23,13.5,88,990.8,85,990.5,14
1552669344,2019,3,16,1,2,24,13.5,88,990.8,85,990.5,14
1552669404,2019,3,16,1,3,24,13.5,88,990.8,85,990.3,14
1552669467,2019,3,16,1,4,27,13.5,89,991.3,85,990.5,14.1
1552669524,2019,3,16,1,5,24,13.6,89,991.5,85,990.3,14
1552669586,2019,3,16,1,6,26,13.6,89,976,85,990.5,14
1552669644,2019,3,16,1,7,24,13.6,89,991.5,85,990.3,14.1
1552669703,2019,3,16,1,8,23,13.6,89,991.3,85,990.3,14.1
1552669766,2019,3,16,1,9,26,13.6,89,928.6,85,990.2,14
1552669823,2019,3,16,1,10,23,13.6,89,991.5,85,990.5,14
1552669885,2019,3,16,1,11,25,13.6,89,991,85,990.3,14
1552669946,2019,3,16,1,12,26,13.5,89,991.5,85,990.5,14
1552670004,2019,3,16,1,13,24,13.5,90,991.4,86,990.5,14
1552670067,2019,3,16,1,14,27,13.5,90,991.7,86,990.5,14
1552670127,2019,3,16,1,15,27,13.5,90,991.5,86,990.3,14
1552670184,2019,3,16,1,16,24,13.5,90,991.3,86,990.6,14
1552670245,2019,3,16,1,17,25,13.5,90,991.4,86,990.3,14
1552670304,2019,3,16,1,18,24,13.6,90,975.5,86,990.4,14
1552670367,2019,3,16,1,19,27,13.5,90,991,86,990.4,14
1552670424,2019,3,16,1,20,24,13.5,90,991.7,86,990.4,13.9
1552670484,2019,3,16,1,21,24,13.5,90,991.3,86,990.6,13.9
1552670546,2019,3,16,1,22,26,13.5,90,991.3,86,990.4,13.9
1552670607,2019,3,16,1,23,27,13.5,90,991.1,86,990.5,13.9
1552670668,2019,3,16,1,24,28,13.5,90,991.3,86,990.7,13.9
1552670727,2019,3,16,1,25,27,13.5,90,991.3,86,991,13.9
1552670784,2019,3,16,1,26,24,13.5,90,991.3,86,990.8,13.9
1552670847,2019,3,16,1,27,27,13.6,90,991.3,86,990.8,13.9
1552670905,2019,3,16,1,28,25,13.6,90,991,87,990.8,13.9
1552670969,2019,3,16,1,29,29,13.6,90,991,87,990.8,13.9
1552671027,2019,3,16,1,30,27,13.5,90,1075.3,87,990.8,13.9
1552671088,2019,3,16,1,31,28,13.5,90,991.7,87,990.9,13.8
1552671147,2019,3,16,1,32,27,13.5,90,991.4,87,991.1,13.8
1552671209,2019,3,16,1,33,29,13.5,90,928.7,87,990.9,13.8
1552671268,2019,3,16,1,34,28,13.5,90,991.2,87,990.9,13.8
1552671328,2019,3,16,1,35,28,13.6,90,991.3,87,991.1,13.8
1552671387,2019,3,16,1,36,27,13.6,90,991.1,87,991.2,13.8
1552671449,2019,3,16,1,37,29,13.6,90,991.3,87,991.2,13.8
1552671508,2019,3,16,1,38,28,13.6,90,991.6,87,991.3,13.8
1552671569,2019,3,16,1,39,29,13.6,90,991.3,87,991,13.8
1552671629,2019,3,16,1,40,29,13.6,90,991.3,87,991.3,13.8
1552671692,2019,3,16,1,41,32,13.5,90,991.4,87,991.3,13.8
1552671749,2019,3,16,1,42,29,13.5,90,991,87,991.3,13.8
1552671807,2019,3,16,1,43,27,13.5,90,991.5,87,991.3,13.8
1552671870,2019,3,16,1,44,30,13.4,91,991.4,88,991.1,13.7
1552671928,2019,3,16,1,45,28,13.4,91,991.2,88,991.1,13.7
1552671986,2019,3,16,1,46,26,13.4,91,991.5,88,991.2,13.7
1552672049,2019,3,16,1,47,29,13.5,91,991.3,88,991.2,13.8
1552672108,2019,3,16,1,48,28,13.5,91,975.7,88,991.4,13.7
1552672167,2019,3,16,1,49,27,13.5,91,991.6,88,989.5,13.8
1552672230,2019,3,16,1,50,30,13.6,90,991.4,88,989.5,13.8
1552672288,2019,3,16,1,51,28,13.6,90,990.6,87,989.5,13.8
1552672348,2019,3,16,1,52,28,13.6,90,991.5,87,989.5,13.8
1552672410,2019,3,16,1,53,30,13.6,90,991.3,88,989.5,13.8
1552672469,2019,3,16,1,54,29,13.5,90,990.9,88,989.5,13.7
1552672528,2019,3,16,1,55,28,13.4,90,991.6,88,989.5,13.6
1552672590,2019,3,16,1,56,30,13.4,91,991.7,88,989.6,13.6
1552672649,2019,3,16,1,57,29,13.4,91,929.4,88,989.6,13.7
1552672710,2019,3,16,1,58,30,13.4,91,991.5,88,989.6,13.7
1552672769,2019,3,16,1,59,29,13.4,91,991.3,88,989.6,13.6
1552672830,2019,3,16,2,0,30,13.3,91,975.8,88,989.8,13.6
1552672892,2019,3,16,2,1,32,13.2,91,991.4,88,989.5,13.6
1552672950,2019,3,16,2,2,30,13.2,91,991.9,88,989.7,13.7
1552673011,2019,3,16,2,3,31,13.2,91,991.9,88,989.7,13.7
1552673069,2019,3,16,2,4,29,13.2,91,991.7,88,989.7,13.6
1552673132,2019,3,16,2,5,32,13.2,91,990.2,88,989.7,13.6
1552673191,2019,3,16,2,6,31,13.2,92,991.6,88,989.8,13.6
1552673252,2019,3,16,2,7,32,13.2,91,992.1,88,989.8,13.6
1552673312,2019,3,16,2,8,32,13.2,92,990,88,989.5,13.7
1552673372,2019,3,16,2,9,32,13.3,92,927.4,88,989.8,13.7
1552673431,2019,3,16,2,10,31,13.3,91,992,88,989.8,13.7
1552673493,2019,3,16,2,11,33,13.3,91,992,88,989.8,13.7
1552673552,2019,3,16,2,12,32,13.3,91,929.4,88,989.8,13.7
1552673613,2019,3,16,2,13,33,13.4,91,991.6,88,989.5,13.7
1552673672,2019,3,16,2,14,32,13.4,91,991.7,88,989.8,13.7
1552673733,2019,3,16,2,15,33,13.4,91,991.7,88,989.7,13.7
1552673792,2019,3,16,2,16,32,13.4,91,991.5,88,989.9,13.7
1552673851,2019,3,16,2,17,31,13.4,91,991.7,88,989.8,13.7
1552673913,2019,3,16,2,18,33,13.4,91,991.7,88,989.8,13.7
1552673971,2019,3,16,2,19,31,13.4,91,991.4,88,989.8,13.7
1552674032,2019,3,16,2,20,32,13.4,91,991.8,88,990,13.7
1552674092,2019,3,16,2,21,32,13.4,91,991.4,88,989.8,13.7
1552674154,2019,3,16,2,22,34,13.4,90,991.5,88,989.8,13.7
1552674213,2019,3,16,2,23,33,13.4,90,991.8,88,989.8,13.7
1552674273,2019,3,16,2,24,33,13.4,90,991.6,88,990,13.7
1552674334,2019,3,16,2,25,34,13.4,90,991.5,88,989.8,13.6
1552674392,2019,3,16,2,26,32,13.4,91,991.4,88,989.9,13.6
1552674453,2019,3,16,2,27,33,13.4,91,991.9,88,989.9,13.6
1552674511,2019,3,16,2,28,31,13.4,90,991.6,88,989.7,13.7
1552674571,2019,3,16,2,29,31,13.4,90,991.7,88,989.7,13.7
1552674574,2019,3,16,2,29,34,,,,,,
1552674633,2019,3,16,2,30,33,13.4,90,991.4,88,989.9,13.7
1552674692,2019,3,16,2,31,32,13.4,90,991.4,88,989.8,13.7
1552674752,2019,3,16,2,32,32,13.4,90,991.4,88,989.9,13.7
1552674814,2019,3,16,2,33,34,13.4,90,991.4,88,990,13.7
1552674872,2019,3,16,2,34,32,13.4,90,991.4,88,989.9,13.7
1552674932,2019,3,16,2,35,32,13.4,90,991.4,88,990,13.7
1552674992,2019,3,16,2,36,32,13.4,90,991.4,88,989.9,13.7
1552675053,2019,3,16,2,37,33,13.4,90,991.4,88,990,13.7
1552675114,2019,3,16,2,38,34,13.4,90,991.4,88,989.9,13.6
1552675172,2019,3,16,2,39,32,13.5,90,991.7,88,990,13.6
1552675233,2019,3,16,2,40,33,13.4,90,991.4,88,989.7,13.6
1552675294,2019,3,16,2,41,34,13.4,90,991.4,88,990,13.6
1552675355,2019,3,16,2,42,35,13.4,90,991.3,88,989.8,13.6
1552675416,2019,3,16,2,43,36,13.4,90,991.6,88,990.2,13.6
1552675473,2019,3,16,2,44,33,13.4,90,991.2,88,989.8,13.6
1552675533,2019,3,16,2,45,33,13.4,90,991.2,88,990,13.6
1552675594,2019,3,16,2,46,34,13.4,90,991.2,88,990.1,13.5
1552675656,2019,3,16,2,47,36,13.4,90,991.4,88,990.1,13.5
1552675713,2019,3,16,2,48,33,13.4,91,991.4,88,989.9,13.5
1552675775,2019,3,16,2,49,35,13.3,90,991.6,88,990.2,13.5
1552675836,2019,3,16,2,50,36,13.3,90,991.5,88,990.2,13.4
1552675894,2019,3,16,2,51,34,13.3,91,991.9,89,990.2,13.4
1552675955,2019,3,16,2,52,35,13.3,91,991.7,89,990.4,13.5
1552676013,2019,3,16,2,53,33,13.2,91,991.4,89,990.2,13.5
1552676076,2019,3,16,2,54,36,13.3,91,991.9,89,990.3,13.5
1552676137,2019,3,16,2,55,37,13.3,91,991.8,88,990.3,13.5
1552676197,2019,3,16,2,56,37,13.3,90,991.6,88,990.3,13.6
1552676255,2019,3,16,2,57,35,13.3,90,989.8,88,990.1,13.5
1552676314,2019,3,16,2,58,34,13.2,90,991.9,88,990.3,13.5
1552676374,2019,3,16,2,59,34,13.1,91,991.6,88,990.5,13.5
1552676438,2019,3,16,3,0,38,13.1,91,990,88,990.3,13.5
1552676497,2019,3,16,3,1,37,13.2,91,989.8,88,990.4,13.5
1552676556,2019,3,16,3,2,36,13.1,90,989.6,88,990.6,13.5
1552676616,2019,3,16,3,3,36,13.2,91,990.1,88,990.4,13.6
1552676677,2019,3,16,3,4,37,13.2,91,990.2,88,990.1,13.6
1552676737,2019,3,16,3,5,37,13.2,91,990.2,88,990.5,13.5
1552676795,2019,3,16,3,6,35,13.2,91,989.9,88,990.4,13.6
1552676856,2019,3,16,3,7,36,13.2,91,990,88,990.3,13.5
1552676916,2019,3,16,3,8,36,13.3,91,990.3,88,990.1,13.6
1552676976,2019,3,16,3,9,36,13.3,90,989.9,88,990.4,13.6
1552677037,2019,3,16,3,10,37,13.3,90,989.7,88,990.1,13.5
1552677096,2019,3,16,3,11,36,13.3,90,989.6,88,409.9,13.5
1552677155,2019,3,16,3,12,35,13.3,90,990.1,88,989.9,13.5
1552677216,2019,3,16,3,13,36,13.3,90,989.7,88,990.1,13.5
1552677277,2019,3,16,3,14,37,13.3,90,989.8,88,990.4,13.5
1552677336,2019,3,16,3,15,36,13.3,90,989.7,88,990.4,13.6
1552677397,2019,3,16,3,16,37,13.3,90,1074.1,88,990.1,13.6
1552677458,2019,3,16,3,17,38,13.4,90,989.7,88,990.4,13.6
1552677516,2019,3,16,3,18,36,13.4,90,989.7,88,990.1,13.6
1552677576,2019,3,16,3,19,36,13.3,90,989.6,88,990.1,13.6
1552677638,2019,3,16,3,20,38,13.3,90,990.1,88,990.1,13.6
1552677698,2019,3,16,3,21,38,13.3,90,990,88,990.1,13.6
1552677757,2019,3,16,3,22,37,13.4,90,990.2,87,989.9,13.6
1552677818,2019,3,16,3,23,38,13.4,90,989.8,87,989.9,13.6
1552677878,2019,3,16,3,24,38,13.4,89,990,87,990.1,13.6
1552677939,2019,3,16,3,25,39,13.4,89,989.5,87,990.1,13.6
1552677997,2019,3,16,3,26,37,13.3,89,990.2,88,990.1,13.6
1552678062,2019,3,16,3,27,42,13.3,89,989.9,88,989.9,13.6
1552678119,2019,3,16,3,28,39,13.3,89,990.1,88,990.1,13.6
1552678180,2019,3,16,3,29,40,13.4,89,989.9,88,989.9,13.6
1552678242,2019,3,16,3,30,42,13.4,89,989.9,88,990.1,13.6
1552678297,2019,3,16,3,31,37,13.4,89,989.6,88,989.9,13.6
1552678359,2019,3,16,3,32,39,13.4,89,990,88,989.9,13.6
1552678420,2019,3,16,3,33,40,13.4,89,973.7,87,989.9,13.6
1552678481,2019,3,16,3,34,41,13.3,89,990.1,87,989.9,13.6
1552678538,2019,3,16,3,35,38,13.4,89,989.5,87,989.9,13.7
1552678599,2019,3,16,3,36,39,13.4,89,989.9,87,990.1,13.6
1552678661,2019,3,16,3,37,41,13.4,89,989.5,87,990,13.7
1552678721,2019,3,16,3,38,41,13.4,89,989.5,87,989.8,13.7
1552678779,2019,3,16,3,39,39,13.4,89,989.7,87,989.8,13.7
1552678841,2019,3,16,3,40,41,13.4,89,989.7,87,989.8,13.7
1552678901,2019,3,16,3,41,41,13.4,89,989.4,87,990,13.7
1552678960,2019,3,16,3,42,40,13.4,89,989.7,87,989.8,13.7
1552679018,2019,3,16,3,43,38,13.4,89,973.9,87,989.8,13.7
1552679082,2019,3,16,3,44,42,13.3,89,990,87,989.9,13.7
1552679138,2019,3,16,3,45,38,13.2,89,989.8,87,989.8,13.7
1552679199,2019,3,16,3,46,39,13.2,89,927.4,87,989.9,13.7
1552679261,2019,3,16,3,47,41,13.2,89,990.3,87,989.8,13.7
1552679319,2019,3,16,3,48,39,13.2,90,990.2,87,989.8,13.7
1552679382,2019,3,16,3,49,42,13.2,90,989.8,87,989.6,13.7
1552679442,2019,3,16,3,50,42,13.2,90,990.2,87,989.5,13.7
1552679502,2019,3,16,3,51,42,13.2,90,990.2,87,989.5,13.7
1552679562,2019,3,16,3,52,42,13.2,90,989.7,87,989.5,13.7
1552679620,2019,3,16,3,53,40,13.2,90,989.9,87,989.5,13.7
1552679680,2019,3,16,3,54,40,13.2,90,989.8,87,989.5,13.7
1552679739,2019,3,16,3,55,39,13.2,90,988.8,87,989.3,13.7
1552679800,2019,3,16,3,56,40,13.2,90,989.7,87,989.5,13.7
1552679863,2019,3,16,3,57,43,13.2,90,988.6,87,989.5,13.7
1552679920,2019,3,16,3,58,40,13.2,90,989.9,86,989.5,13.7
1552679981,2019,3,16,3,59,41,13.2,90,989.9,86,989.5,13.7
1552680042,2019,3,16,4,0,42,13.2,90,989.9,86,989.5,13.7
1552680103,2019,3,16,4,1,43,13.3,90,989.9,86,409.8,13.7
1552680162,2019,3,16,4,2,42,13.3,90,989.9,86,989.1,13.7
1552680220,2019,3,16,4,3,40,13.3,90,990.4,86,989.5,13.7
1552680283,2019,3,16,4,4,43,13.2,90,989.7,86,989.5,13.7
1552680342,2019,3,16,4,5,42,13.2,90,989.7,86,989.5,13.7
1552680404,2019,3,16,4,6,44,13.2,90,989.7,86,989.5,13.7
1552680461,2019,3,16,4,7,41,13.2,90,989.7,86,989.7,13.7
1552680522,2019,3,16,4,8,42,13.2,90,989.7,86,989.5,13.7
1552680581,2019,3,16,4,9,41,13.2,90,989.7,87,989.5,13.7
1552680641,2019,3,16,4,10,41,13.2,90,989.7,87,989.7,13.7
1552680701,2019,3,16,4,11,41,13.2,90,989.7,87,989.7,13.7
1552680761,2019,3,16,4,12,41,13.3,90,974.7,87,989.6,13.7
1552680821,2019,3,16,4,13,41,13.3,90,989.7,87,989.4,13.7
1552680884,2019,3,16,4,14,44,13.3,90,990.1,87,989.5,13.6
1552680941,2019,3,16,4,15,41,13.2,90,990.3,87,989.7,13.7
1552681004,2019,3,16,4,16,44,13.2,90,990.3,87,989.5,13.7
1552681063,2019,3,16,4,17,43,13.1,90,990.4,87,989.5,13.7
1552681123,2019,3,16,4,18,43,13.1,91,989.9,87,989.7,13.7
1552681182,2019,3,16,4,19,42,13.1,91,978.5,87,989.5,13.7
1552681242,2019,3,16,4,20,42,13.1,91,989.9,87,989.5,13.7
1552681301,2019,3,16,4,21,41,13.1,91,927.4,87,989.5,13.7
1552681362,2019,3,16,4,22,42,13.2,91,990.2,87,989.5,13.7
1552681424,2019,3,16,4,23,44,13.2,91,990.6,87,989.7,13.7
1552681482,2019,3,16,4,24,42,13.3,90,927.2,87,989.5,13.7
1552681543,2019,3,16,4,25,43,13.3,90,989.9,87,989.7,13.7
1552681606,2019,3,16,4,26,46,13.3,90,989.9,87,989.5,13.7
1552681664,2019,3,16,4,27,44,13.2,90,989.9,87,989.5,13.6
1552681726,2019,3,16,4,28,46,13.2,91,990.2,87,989.5,13.6
1552681782,2019,3,16,4,29,42,13.2,91,990.2,87,989.6,13.6
1552681844,2019,3,16,4,30,44,13.3,91,990,87,989.8,13.6
1552681903,2019,3,16,4,31,43,13.3,90,989.9,87,989.6,13.6
1552681963,2019,3,16,4,32,43,13.3,90,990,87,989.7,13.6
1552682024,2019,3,16,4,33,44,13.3,90,989.8,87,989.8,13.6
1552682086,2019,3,16,4,34,46,13.3,90,990,87,989.7,13.6
1552682144,2019,3,16,4,35,44,13.3,90,988.6,87,989.9,13.6
1552682206,2019,3,16,4,36,46,13.3,90,989.7,87,989.9,13.6
1552682265,2019,3,16,4,37,45,13.2,90,990.2,87,989.9,13.6
1552682327,2019,3,16,4,38,47,13.1,91,990.5,87,989.9,13.6
1552682386,2019,3,16,4,39,46,13.1,91,990.1,87,990,13.6
1552682447,2019,3,16,4,40,47,13.2,91,990.4,87,990,13.6
1552682508,2019,3,16,4,41,48,13.2,91,990.6,87,990,13.6
1552682566,2019,3,16,4,42,46,13,91,990.7,87,990.2,13.6
1552682627,2019,3,16,4,43,47,12.9,92,990.9,87,990.2,13.6
1552682685,2019,3,16,4,44,45,12.8,92,990.9,87,990.2,13.5
1552682746,2019,3,16,4,45,46,,,,88,990.3,13.5
1552682747,2019,3,16,4,45,47,12.8,92,991,,,
1552682804,2019,3,16,4,46,44,12.7,92,991.5,88,990.3,13.5
1552682867,2019,3,16,4,47,47,12.8,92,991.4,88,990.6,13.5
1552682929,2019,3,16,4,48,49,12.8,92,991.4,88,990.4,13.5
1552682987,2019,3,16,4,49,47,12.9,92,989.8,88,990.3,13.5
1552683046,2019,3,16,4,50,46,12.9,92,991.3,87,990.6,13.5
1552683106,2019,3,16,4,51,46,12.9,92,991.7,88,409.9,13.5
1552683166,2019,3,16,4,52,46,12.9,92,989.3,88,990.2,13.5
1552683286,2019,3,16,4,54,46,13,92,991.4,87,990.3,13.6
